id,order_id,space_id,score,can,comment,created_at,updated_at,activity,is_pay,people
4929,162398,161,8,1,有窗簾會更棒,12SEP19:18:43:15,12SEP19:18:43:15,1,0,4
4930,154436,15,6,1,教室有其他戶製造的濃濃的燻香味，長時間在裡面待著，會有點不太舒服。,13SEP19:15:05:10,13SEP19:15:05:10,19,1,8
4931,163509,86,7,1,燈光再亮一點就更好了,13SEP19:21:10:57,13SEP19:21:10:57,4,1,5
4932,160566,18,8,1,環境佳，隔音略差，其他都不錯,13SEP19:21:24:38,13SEP19:21:24:38,1,1,6
4933,138017,11,8,1,房間環境設施很棒，但冷氣有點不涼，溫度計無法調整,13SEP19:23:31:11,13SEP19:23:31:11,12,1,5
4934,159155,88,10,0,,13SEP19:23:59:39,13SEP19:23:59:39,14,0,4
4935,163749,82,10,1,,14SEP19:22:28:09,14SEP19:22:28:09,19,0,10
4936,163045,151,10,1,,15SEP19:10:00:52,15SEP19:10:00:52,2,0,-4
4937,160005,83,10,0,,15SEP19:19:37:36,15SEP19:19:37:36,3,0,2
4938,162531,152,7,0,,15SEP19:23:20:08,15SEP19:23:20:08,6,0,2
4939,162089,128,10,1,乾淨明亮的空間，只是椅子坐久了會有的不舒服。 喜歡裡面的設計，很推薦,16SEP19:09:08:09,16SEP19:09:08:09,14,0,3
4940,164456,116,7,0,很乾淨，但好像有清潔劑味道..而且太重會頭暈。,16SEP19:18:41:01,16SEP19:18:41:01,4,1,2
4941,161548,176,5,1,最重要的投影機壞掉,16SEP19:19:03:26,16SEP19:19:03:26,2,0,5
4942,159086,176,4,1,投影機壞掉,16SEP19:19:04:11,16SEP19:19:04:11,1,0,4
4943,163854,110,9,1,舒服！,16SEP19:20:25:59,16SEP19:20:25:59,19,1,5
4944,163590,9,6,0,,16SEP19:20:50:00,16SEP19:20:50:00,6,1,2
4945,148900,110,9,1,,16SEP19:20:59:07,16SEP19:20:59:07,4,1,5
4946,162201,88,10,1,,17SEP19:08:18:29,17SEP19:08:18:29,14,0,2
4947,164514,71,6,1,1.空間一進去的時候空氣不好，不流通..2.時間到了網路當機收不到密碼，差點進不去教室，也無法提前準備,17SEP19:12:05:39,17SEP19:12:05:39,11,0,12
4948,164383,133,10,0,冷氣不涼，需改善，一直停在27度。,17SEP19:14:36:30,17SEP19:14:36:30,7,0,4
4949,164913,84,8,1,,17SEP19:18:48:04,17SEP19:18:48:04,1,0,2
4950,164278,132,10,0,,17SEP19:21:28:53,17SEP19:21:28:53,1,0,5
4951,163330,66,1,1,公共區域全是洗手間的尿騷味，廁所門關閉還是很嚴重。..女性同事對整潔度非常不滿意....當天氣溫２９度，會議室１２人..冷氣調至１８度，風力最強，再加上會議室裡的電扇還是相當悶熱..而且冷氣的運轉聲嚴重影響會議....除了位置方便外，很難推薦朋友,17SEP19:22:20:16,17SEP19:22:20:16,1,0,12
4952,162428,9,10,1,,17SEP19:23:41:07,17SEP19:23:41:07,6,0,2
4953,161881,112,8,1,,17SEP19:23:42:05,17SEP19:23:42:05,6,0,2
4954,161881,112,8,1,,17SEP19:23:42:07,17SEP19:23:42:07,6,0,2
4955,160274,161,5,0,希望隔音和冷氣效果更佳,18SEP19:09:09:53,18SEP19:09:09:53,6,1,2
4956,119837,130,6,1,地點佳 環境乾淨 但冷氣不夠冷(10人坐滿時) 對外窗是假的 廁所僅有一間,18SEP19:15:48:38,18SEP19:15:48:38,11,1,10
4957,164688,169,9,1,"空間乾淨明亮和照片完全一樣, 有提供電視和白板使用, ....但是桌椅就佔去全部的空間了, 建議使用人數在4人以內會比較舒適.....公用空間的部分只有洗手間, 無短暫休息的地方, 故建議5分鐘前到達即可.",18SEP19:16:06:01,18SEP19:16:06:01,11,1,4
4958,165383,116,6,1,與03教室一門牆之隔，當隔音不好或遇上隔壁是吵鬧大聲的。。。就效果不彰，照明亮些會更好。許多小樹屋會準備洗手皂，避免公共衛生，流感，腸病毒。。。傳染，建議提供洗手香皂。,18SEP19:18:38:44,18SEP19:18:38:44,7,0,2
4959,165107,19,10,1,,19SEP19:11:07:07,19SEP19:11:07:07,4,1,6
4960,165302,127,10,1,,19SEP19:11:07:40,19SEP19:11:07:40,4,1,5
4961,163684,137,10,1,,19SEP19:11:45:04,19SEP19:11:45:04,7,1,3
4962,160418,87,8,0,建議冷氣安裝位置修改~ 遙控器怎麼調角度都會吹到頭,19SEP19:15:58:34,19SEP19:15:58:34,9,1,8
4963,159232,144,4,1,密碼鎖失效進不去；wifi不穩（wifi在古亭小樹屋也不穩！）；插座離桌面很遠，延長線不夠長；而且管理森嚴，管理員問東問西，無法提早進入大樓，提早到的話沒有地方可以待。,19SEP19:17:23:20,19SEP19:17:23:20,7,0,2
4964,163722,119,8,1,環境很舒適，但東門10冷氣遙控器無法使用。，請盡速修復，(下週已預約)謝謝,19SEP19:19:17:16,19SEP19:19:17:16,6,1,2
4965,163585,119,8,1,希望可以安裝窗簾，對使用者隱私較有保障,19SEP19:19:58:59,19SEP19:19:58:59,18,0,1
4966,163873,119,8,1,,19SEP19:19:59:32,19SEP19:19:59:32,18,0,1
4967,166166,18,8,0,隔音比較差，大致還不錯,20SEP19:12:47:57,20SEP19:12:47:57,1,0,6
4968,165947,87,8,1,空間很棒，但是冷氣真的不太有作用，或許是因為環保規定只能設定26度，但是完全沒有電風扇可以協助降溫，在人多的時候真的滿熱的。,20SEP19:16:31:45,20SEP19:16:31:45,19,0,12
4969,164869,18,8,0,,20SEP19:19:15:45,20SEP19:19:15:45,1,0,6
4970,152739,25,2,1,,20SEP19:19:20:24,20SEP19:19:20:24,11,1,22
4971,163654,128,10,1,很棒的私用空間！廁所也很乾淨！,21SEP19:02:02:08,21SEP19:02:02:08,11,1,2
4972,163654,128,10,1,很棒的私用空間！廁所也很乾淨！,21SEP19:02:02:10,21SEP19:02:02:10,11,1,2
4973,166312,157,6,0,場地空間不錯，但唯一美中不足是從垃圾桶到401室牆壁都是螞蟻爬行，看起來有點讓人覺得不舒服。,21SEP19:08:12:15,21SEP19:08:12:15,7,0,6
4974,163478,146,10,1,但為什麼不能延長加時啊～晚上9:30後還有人預約嗎QQ,21SEP19:10:11:42,21SEP19:10:11:42,7,0,6
4975,166187,65,8,1,,21SEP19:14:47:34,21SEP19:14:47:34,14,0,9
4976,167137,168,10,1,投影機無法連接蘋果電腦,21SEP19:21:16:10,21SEP19:21:16:10,7,0,5
4977,167137,168,10,1,投影機無法連接蘋果電腦,21SEP19:21:16:11,21SEP19:21:16:11,7,0,5
4978,164368,159,3,1,假日使用人多，今天4樓非常的熱鬧，完全可以聽見同樓層其他場地傳來的聲音。大媽們聚會很開心，但真的要尊重其他使用人。,21SEP19:22:29:21,21SEP19:22:29:21,6,1,2
4979,164140,152,5,1,當天進場時，地上有食物殘渣，座椅上還有飲料的殘留污漬。..進入時的觀感不佳。,21SEP19:22:31:42,21SEP19:22:31:42,6,1,2
4980,166983,152,3,1,3樓女廁所的沖水又出問題囉！得用旁邊的水龍頭，如果是上大號的話，應該會有很糟糕的體驗…。,21SEP19:22:34:13,21SEP19:22:34:13,6,1,2
4981,163089,158,9,1,環境乾淨舒適，唯一缺點是在預定時間輸入密碼卻打不開門，還好負責人員及時處理，有加分,21SEP19:22:55:15,21SEP19:22:55:15,7,1,5
4982,163056,133,10,1,,22SEP19:01:02:19,22SEP19:01:02:19,7,0,3
4983,156093,17,10,1,,22SEP19:10:35:21,22SEP19:10:35:21,11,1,10
4984,156095,19,10,1,,22SEP19:10:35:40,22SEP19:10:35:40,11,1,10
4985,156097,21,10,1,,22SEP19:10:35:51,22SEP19:10:35:51,11,1,10
4986,164902,22,8,1,空氣霉味比較重，可以改善～,22SEP19:10:45:11,22SEP19:10:45:11,4,1,10
4987,167607,165,10,0,,22SEP19:12:01:42,22SEP19:12:01:42,2,1,3
4988,165929,10,4,1,門戶故障，處裡時間費時，耽誤上課且對學員過意不去，個人使用經歷中，已經歷二次門鎖故障(不同地點)，小樹屋處理態度消極，也不主動對消費者進行補償措施等，深感遺憾與不滿。,22SEP19:13:05:46,22SEP19:13:05:46,11,1,9
4989,164458,132,7,1,冷氣很ok，空間大小不錯，但價錢小小高,22SEP19:18:28:46,22SEP19:18:28:46,4,1,5
4990,167227,84,3,1,空調很悶，好像沒有換氣功能，需要半開房門，才比較舒服,22SEP19:19:10:49,22SEP19:19:10:49,11,1,2
4991,164482,84,6,1,,22SEP19:19:52:21,22SEP19:19:52:21,15,0,3
4992,163566,164,3,0,門鎖密碼跟前幾篇意見一樣，根本進不去，我們下一組也發生一樣的情況，耽誤了進場時間。投影機也搞了很久才投影出電腦畫面，我們帶了mac book跟windows兩種系統的筆電都不行，看說明書弄了快半小時才突然投影出來，不知道怎麼成功的。希望工作人員可以處理一下，不要讓同樣的情形一直重演，租這間如果需要投影，使用體驗非常差。,22SEP19:22:22:50,22SEP19:22:22:50,11,1,8
4993,165865,160,8,0,,23SEP19:09:57:41,23SEP19:09:57:41,1,0,19
4994,145598,124,7,1,我之前有用過這間印象不錯，但前天用的時候出現了三個狀況有點影響到我的課程進行。..1. VGA連接線的頭已經變形了，我沒有辦法接上轉接頭，以致我無法使用投影設備。....2. 大約在下午四點的時候，空調出口出現了一個很濃的金屬味，在開窗後過了三十分鐘有好一點，但味道散出來的時候還是滿影響室內的學生。（學生對氣味的反應很大）....3. 密碼鎖不知為何失效，已用了門上所有的方式皆無效。又剛好被鎖在外面的時候沒帶手機，請隔壁間的人幫忙聯繫才得以用備用鑰匙開啟。但這樣等於後面的時間因為沒有任何密碼可用，室內就一定要留一個人或是不鎖門。....第3點可能是突發狀況，第1點應該是可以比較快能改善的。希望至少下週去的時候投影設備是能用的。感謝。,23SEP19:10:45:29,23SEP19:10:45:29,4,1,4
4995,155566,76,1,0,本週室內空氣狀況極為不好，有很重的化學藥劑氣味。..以致於我們在裡面感到很不舒服，眼睛也容易覺得刺激不適。..再請協助改善。....希望下次遇到這樣的狀況能夠現場更換場地。,23SEP19:10:46:20,23SEP19:10:46:20,4,1,4
4996,145194,162,10,0,場地很舒適、空間大小也很足夠！價格也很合理，推～,23SEP19:11:15:24,23SEP19:11:15:24,3,1,16
4997,167505,128,10,1,"第一次使用小樹屋,環境很舒適,也很好找～～  願意推薦給身邊的好朋友！！",23SEP19:15:05:39,23SEP19:15:05:39,6,0,2
4998,166124,173,8,1,南昌路的會議室似乎沒看到飲水機... 隔音效果有一點差，聽得到隔壁的聲音,23SEP19:15:36:05,23SEP19:15:36:05,18,0,1
4999,161108,124,5,1,我們是每週固定的常客..白板筆每次都沒有水，真的很困擾....會議時間很寶貴..我們不可能發現沒水再通知....確保白板筆有水應該是貴公司的責任呦,23SEP19:18:58:34,23SEP19:18:58:34,1,0,5
5000,164274,72,1,0,電子鎖從一開始就壞了，使用途中有路人隨意開門打擾,23SEP19:19:31:22,23SEP19:19:31:22,7,0,2
5001,163899,66,9,1,投影機的解析度好像不太好！..環境很棒，我一次租三天：）,23SEP19:20:16:38,23SEP19:20:16:38,5,1,9
5002,163885,135,10,1,,23SEP19:21:02:52,23SEP19:21:02:52,2,0,10
5003,166379,165,10,1,希望能有更多優惠的計價方式，例如第三個小時起八折等等之類等等,23SEP19:22:46:15,23SEP19:22:46:15,14,0,7
5004,164133,150,10,1,整體而言是很舒適的體驗,24SEP19:00:31:26,24SEP19:00:31:26,5,0,5
5005,160841,142,10,1,很棒,24SEP19:01:26:20,24SEP19:01:26:20,2,0,10
5006,167664,23,8,0,,24SEP19:08:40:29,24SEP19:08:40:29,14,0,2
5007,161924,137,2,1,油煙味很重,24SEP19:08:42:27,24SEP19:08:42:27,14,1,3
5008,167132,177,8,1,油漆味有點濃，需要換空氣,24SEP19:08:59:15,24SEP19:08:59:15,14,0,4
5009,165479,141,9,1,HDMI線訊號有點不穩定，畫面常常跳來跳去,24SEP19:09:46:34,24SEP19:09:46:34,2,1,12
5010,167660,134,10,1,,24SEP19:10:04:11,24SEP19:10:04:11,2,0,8
5011,167756,23,1,1,濕氣太重....然後一樓大門完全進不去，還是剛好有人下來幫我們開門....,24SEP19:11:06:27,24SEP19:11:06:27,19,0,2
5012,167756,23,1,1,濕氣太重....然後一樓大門完全進不去，還是剛好有人下來幫我們開門....,24SEP19:11:06:29,24SEP19:11:06:29,19,0,2
5013,168703,23,6,1,位子真的很小 很適合面試..其他就不太適合,24SEP19:17:23:37,24SEP19:17:23:37,18,0,1
5014,160514,79,10,0,,24SEP19:17:37:40,24SEP19:17:37:40,7,1,17
5015,167430,123,8,1,,24SEP19:18:41:10,24SEP19:18:41:10,8,0,8
5016,165185,9,9,1,,24SEP19:19:27:13,24SEP19:19:27:13,6,0,2
5017,168153,71,6,1,太接近馬路 隔音不好,24SEP19:19:27:44,24SEP19:19:27:44,1,0,10
5018,164996,20,6,1,廁所垃圾與垃圾桶都沒清，兩個地方垃圾都滿出來。,24SEP19:19:42:08,24SEP19:19:42:08,5,1,6
5019,146759,9,8,1,,25SEP19:08:55:22,25SEP19:08:55:22,2,1,3
5020,149524,11,6,1,,25SEP19:08:55:56,25SEP19:08:55:56,2,1,3
5021,149974,177,5,1,,25SEP19:08:57:30,25SEP19:08:57:30,2,1,3
5022,160567,18,5,1,"隔壁教室今天用麥克風講話,隔音效果差,影響會議品質!!",25SEP19:09:36:21,25SEP19:09:36:21,1,1,6
5023,153664,112,8,1,,25SEP19:12:04:55,25SEP19:12:04:55,19,0,1
5024,153740,112,8,0,,25SEP19:12:06:32,25SEP19:12:06:32,19,0,1
5025,154126,72,8,0,,25SEP19:12:07:30,25SEP19:12:07:30,14,0,2
5026,154175,72,8,0,,25SEP19:12:08:11,25SEP19:12:08:11,14,0,2
5027,148243,133,8,1,承德的廁所清潔須改善,25SEP19:18:39:13,25SEP19:18:39:13,19,0,5
5028,168078,134,8,1,沙發椅子壞掉了,25SEP19:18:47:45,25SEP19:18:47:45,1,0,6
5029,168179,89,10,0,,25SEP19:18:55:48,25SEP19:18:55:48,7,0,1
5030,160267,80,5,0,場地有些霉味，可能濕氣太重。..回音稍大。,25SEP19:19:11:31,25SEP19:19:11:31,7,0,6
5031,167585,64,3,1,已經好幾次了廁所的垃圾都滿出來環境不衛生非常的噁心，你們在那麼好的交通位置，可以提升你們的品質嗎,25SEP19:20:52:12,25SEP19:20:52:12,1,0,8
5032,167585,64,3,1,已經好幾次了廁所的垃圾都滿出來環境不衛生非常的噁心，你們在那麼好的交通位置，可以提升你們的品質嗎,25SEP19:20:52:14,25SEP19:20:52:14,1,0,8
5033,167427,158,10,0,地理位置優越，離捷運站近、用餐選擇多、樓下有便利商店，機能齊全,26SEP19:10:08:06,26SEP19:10:08:06,7,0,4
5034,162651,154,7,0,交通、用餐機能齊全，但以空間來說，2人會比較舒適,26SEP19:10:10:42,26SEP19:10:10:42,7,0,3
5035,162651,154,7,0,交通、用餐機能齊全，但以空間來說，2人會比較舒適,26SEP19:10:10:45,26SEP19:10:10:45,7,0,3
5036,165544,141,7,0,冷氣直接吹到頭，較不舒服,26SEP19:18:45:59,26SEP19:18:45:59,7,0,8
5037,165965,158,2,1,把密碼鎖的問題先搞定,26SEP19:19:46:27,26SEP19:19:46:27,1,1,5
5038,165171,123,10,1,,26SEP19:19:56:24,26SEP19:19:56:24,7,0,8
5039,168190,156,10,1,,26SEP19:20:04:15,26SEP19:20:04:15,6,1,2
5040,169405,82,10,1,空間很充裕，有四張摺疊椅子跟沙發，能讓大家放東西很方便。....希望有三孔延長線,27SEP19:15:16:31,27SEP19:15:16:31,11,1,10
5041,159499,73,10,1,,27SEP19:18:50:54,27SEP19:18:50:54,11,0,10
5042,169080,172,10,1,,27SEP19:19:41:10,27SEP19:19:41:10,18,0,1
5043,167651,158,3,1,可以直接線上修改訂單，不需要取消重新下單,27SEP19:21:43:38,27SEP19:21:43:38,1,0,6
5044,169747,130,10,1,非常棒的小空間，一定會再續租！,28SEP19:18:40:26,28SEP19:18:40:26,7,0,9
5045,101995,24,7,1,冷氣好像不夠強 有點悶 裝潢不錯,29SEP19:00:11:05,29SEP19:00:11:05,2,0,5
5046,167820,69,10,1,很喜歡這間 適合一群朋友溫馨的耍廢 冷氣很新,29SEP19:00:12:05,29SEP19:00:12:05,2,0,10
5047,162557,153,8,1,,29SEP19:02:13:41,29SEP19:02:13:41,3,0,2
5048,170478,89,8,0,,29SEP19:18:38:59,29SEP19:18:38:59,3,0,2
5049,170242,128,10,1,,29SEP19:19:24:30,29SEP19:19:24:30,3,0,3
5050,161729,121,8,0,插座沒有三孔的，很不方便。音響太低，容易撞到頭。,29SEP19:20:04:21,29SEP19:20:04:21,1,0,8
5051,169924,64,10,1,,30SEP19:00:07:00,30SEP19:00:07:00,4,1,6
5052,166409,82,10,1,空間良好，交通方便 ，非常推薦這個地方..還是建議能夠有飲用水，那邊是大樓，有樓梯間..建議未來能夠安排飲用水，或者跟當地公司分攤..感謝,30SEP19:00:25:37,30SEP19:00:25:37,7,0,8
5053,168044,7,10,1,,30SEP19:13:18:46,30SEP19:13:18:46,7,0,5
5054,170439,116,4,1,隔音很不好，盡然有其他使用者來敲門說，你們說話外面聽的一清二楚，有點尷尬,30SEP19:18:05:26,30SEP19:18:05:26,6,1,2
5055,168636,172,7,1,,30SEP19:18:35:25,30SEP19:18:35:25,7,0,5
5056,169128,133,8,1,一進門有怪味,30SEP19:18:40:09,30SEP19:18:40:09,7,0,4
5057,170437,125,10,0,環境很不錯,30SEP19:19:07:03,30SEP19:19:07:03,2,0,8
5058,158787,142,8,1,,30SEP19:19:22:17,30SEP19:19:22:17,14,0,20
5059,168514,110,9,1,,30SEP19:19:30:03,30SEP19:19:30:03,19,1,5
5060,169723,116,6,1,有抽煙的味道..因為完全沒有對外窗味道也散不掉..蠻困擾的,01OCT19:01:03:26,01OCT19:01:03:26,2,0,3
5061,167561,111,9,1,場地空間相當舒適，讓活動能順利圓滿進行，不過投影的轉接線起初有點接觸不良，建議再確認檢查一下喔！,01OCT19:02:31:54,01OCT19:02:31:54,2,0,18
5062,166001,136,10,0,,01OCT19:04:59:16,01OCT19:04:59:16,11,0,13
5063,165125,64,10,1,,01OCT19:08:32:08,01OCT19:08:32:08,14,1,9
5064,150386,136,6,1,,01OCT19:09:04:49,01OCT19:09:04:49,7,0,6
5065,166734,135,10,1,HDMI延長線訊號不佳，當時直接把延長線移除才能成功投影,01OCT19:09:33:18,01OCT19:09:33:18,2,1,20
5066,166464,129,9,1,小空間適合安靜的分享會,01OCT19:14:26:53,01OCT19:14:26:53,7,0,6
5067,166464,129,9,1,小空間適合安靜的分享會,01OCT19:14:26:56,01OCT19:14:26:56,7,0,6
5068,166464,129,9,1,小空間適合安靜的分享會,01OCT19:14:26:57,01OCT19:14:26:57,7,0,6
5069,170214,168,8,1,,01OCT19:14:52:01,01OCT19:14:52:01,3,0,3
5070,168526,139,10,1,,01OCT19:23:26:24,01OCT19:23:26:24,2,0,7
5071,171576,160,9,1,颱風天依舊開放，讓課程場地依舊可以使用~因為颱風的關係，同學反倒更加踴躍變成低估人數，10人的場地塞滿15人，導致冷氣不敷使用，開門通風卻吵到其他間的使用者，真是不好意思。,02OCT19:10:33:00,02OCT19:10:33:00,19,0,15
5072,169482,161,10,0,,02OCT19:13:45:28,02OCT19:13:45:28,7,0,2
5073,169482,161,10,0,,02OCT19:13:45:30,02OCT19:13:45:30,7,0,2
5074,169482,161,10,0,,02OCT19:13:45:31,02OCT19:13:45:31,7,0,2
5075,172083,84,8,1,粉嫩空間很不錯，適合拍比較柔性的東西，不過整個空間有多年的使用感，例如牆壁的污痕等等，空間無對外窗，因此剛進去容易有濕悶的味道，但因為價格實惠還是很推薦。,02OCT19:18:53:36,02OCT19:18:53:36,3,0,2
5076,172083,84,8,1,粉嫩空間很不錯，適合拍比較柔性的東西，不過整個空間有多年的使用感，例如牆壁的污痕等等，空間無對外窗，因此剛進去容易有濕悶的味道，但因為價格實惠還是很推薦。,02OCT19:18:53:39,02OCT19:18:53:39,3,0,2
5077,172083,84,8,1,粉嫩空間很不錯，適合拍比較柔性的東西，不過整個空間有多年的使用感，例如牆壁的污痕等等，空間無對外窗，因此剛進去容易有濕悶的味道，但因為價格實惠還是很推薦。,02OCT19:18:53:41,02OCT19:18:53:41,3,0,2
5078,172083,84,8,1,粉嫩空間很不錯，適合拍比較柔性的東西，不過整個空間有多年的使用感，例如牆壁的污痕等等，空間無對外窗，因此剛進去容易有濕悶的味道，但因為價格實惠還是很推薦。,02OCT19:18:53:41,02OCT19:18:53:41,3,0,2
5079,168225,172,7,1,HDMI的線太短了，電腦只能放在離線最近的位子，但仍然會卡到座位，很不方便。,02OCT19:18:55:24,02OCT19:18:55:24,11,0,5
5080,166712,78,5,1,投影機解析度太低,03OCT19:05:04:49,03OCT19:05:04:49,7,0,6
5081,171234,156,5,1,環境和隔音是我目前使用起來最滿意的空間，非常推薦！..但是！！！關於預定的管理需要再加強，空間預約到18:30，結果18:00-18:30之間打掃人員無故進來2次，導致面試中斷被打擾，第一次已經表明空間有預約，第二次還自己按了密碼鎖進來，真的讓人非常生氣！！！希望小樹屋可以加強管理避免相同事件再度發生！,03OCT19:09:49:12,03OCT19:09:49:12,18,0,1
5082,170610,67,5,1,乾淨,03OCT19:10:06:41,03OCT19:10:06:41,7,1,8
5083,162652,67,5,1,乾淨整齊，推薦,03OCT19:10:32:39,03OCT19:10:32:39,7,1,8
5084,160016,123,10,1,,03OCT19:17:24:16,03OCT19:17:24:16,19,0,7
5085,128226,149,10,1,,03OCT19:17:24:55,03OCT19:17:24:55,7,0,11
5086,123778,157,10,1,,03OCT19:17:25:26,03OCT19:17:25:26,7,0,8
5087,120505,149,10,1,,03OCT19:17:25:47,03OCT19:17:25:47,7,0,11
5088,114499,25,7,1,,03OCT19:17:26:28,03OCT19:17:26:28,19,0,8
5089,97025,149,10,1,,03OCT19:17:26:52,03OCT19:17:26:52,7,0,10
5090,171144,72,5,1,門鎖從09/22那天開始就是壞的，誰都可以開門進去，到昨天10/03了還是壞的，隨便什麼人都可以開門進來，為什麼不修好啊？....明明是有故障設施的空間卻還是開放租用，我慎重考慮是否要繼續使用小樹屋。,03OCT19:18:40:44,03OCT19:18:40:44,6,1,-2
5091,172690,89,8,1,,03OCT19:18:43:46,03OCT19:18:43:46,7,0,2
5092,168578,165,6,1,,03OCT19:18:46:02,03OCT19:18:46:02,7,0,3
5093,166397,62,8,1,環境很好，有點可惜是冷氣不太涼，大家到齊後有一點悶熱。,03OCT19:18:48:47,03OCT19:18:48:47,19,1,9
5094,168407,162,8,1,這次辦的活動是換日線作者聚會，大家對場地十分滿意。我是何則文，希望有機會建立長期合作關係。,03OCT19:20:55:42,03OCT19:20:55:42,2,0,15
5095,168407,162,8,1,這次辦的活動是換日線作者聚會，大家對場地十分滿意。我是何則文，希望有機會建立長期合作關係。,03OCT19:20:55:42,03OCT19:20:55:42,2,0,15
5096,170257,170,8,0,空間的燈光覺得很舒服，地點也很方便。,04OCT19:09:15:22,04OCT19:09:15:22,7,0,10
5097,172959,159,10,1,,04OCT19:18:35:34,04OCT19:18:35:34,1,0,2
5098,171849,159,9,1,,05OCT19:11:19:49,05OCT19:11:19:49,7,0,2
5099,171849,159,9,1,,05OCT19:11:19:52,05OCT19:11:19:52,7,0,2
5100,171849,159,9,1,,05OCT19:11:19:55,05OCT19:11:19:55,7,0,2
5101,166416,176,10,1,非常適合四個人的空間，採光明亮有對外窗，洗手間乾淨無異味。....還是希望是否能夠有飲用水裝置，或是人數較多的小樹，....使用頻率高的小樹，能夠有飲用水裝置，感謝,05OCT19:17:05:34,05OCT19:17:05:34,7,0,4
5102,172023,152,10,1,,05OCT19:20:31:47,05OCT19:20:31:47,6,0,2
5103,169182,125,7,1,這個地點的小樹屋我們用過好多次，不過可以看到裡面的椅子上的布有點破掉，有一兩張椅子好像會有點搖，整體上來說其實還算可以，如果小樹屋能再注意這些小地方就更好了（這邊的茶水間會被關起來不能用）,06OCT19:07:40:01,06OCT19:07:40:01,4,0,16
5104,169994,9,5,1,冷氣不太冷,06OCT19:11:38:56,06OCT19:11:38:56,19,0,3
5105,167215,76,6,1,,06OCT19:11:39:49,06OCT19:11:39:49,19,0,3
5106,167215,76,6,1,,06OCT19:11:39:52,06OCT19:11:39:52,19,0,3
5107,167215,76,6,1,,06OCT19:11:39:54,06OCT19:11:39:54,19,0,3
5108,171082,161,9,1,希望可以使用掃具間的工具。曾經有打翻咖啡過，需要抹布跟拖把，或是遇到蟑螂需要掃把。沒有這些東西真的很困擾！,06OCT19:15:43:16,06OCT19:15:43:16,1,0,4
5109,172403,76,7,1,環境整潔、空間明亮、交通方便，10/4當天油漆味太重不知如何改善。,06OCT19:17:56:48,06OCT19:17:56:48,7,0,4
5110,173022,149,10,1,空間很大也超美的，有機會會再來租,06OCT19:18:41:10,06OCT19:18:41:10,2,1,12
5111,167802,152,3,1,當天預約1400-1500時段，進入後便決定要續借30分鐘，並於14:08完成操作。結果進行到1500左右，有位阿伯敲門說他預約1500的時間，然後一副我佔用、他讓我的口氣，就離開了…。....有幾次是因為旁邊場地的人完全沒有想到旁邊有人的大聲喧嘩而被影響…，但似乎沒有辦法管理…。..而這是第二次被敲門中斷，因為真的有些失望，所以才想回饋給小樹屋。..從民權西路開始經營就幾乎固定在這，因為這樣喜歡的場地，希望自己能夠願意繼續選擇。,06OCT19:18:48:32,06OCT19:18:48:32,6,1,2
5112,167802,152,3,1,當天預約1400-1500時段，進入後便決定要續借30分鐘，並於14:08完成操作。結果進行到1500左右，有位阿伯敲門說他預約1500的時間，然後一副我佔用、他讓我的口氣，就離開了…。....有幾次是因為旁邊場地的人完全沒有想到旁邊有人的大聲喧嘩而被影響…，但似乎沒有辦法管理…。..而這是第二次被敲門中斷，因為真的有些失望，所以才想回饋給小樹屋。..從民權西路開始經營就幾乎固定在這，因為這樣喜歡的場地，希望自己能夠願意繼續選擇。,06OCT19:18:48:35,06OCT19:18:48:35,6,1,2
5113,173934,173,8,1,對於自己一人工作來說，是挺好的空間。雖然當天因為有消防檢查，被數次打擾，甚至被當作管理人員有點無言，但基本上沒有這些打擾，我覺得一切都不錯。隔音的確不佳，或許對於想念書或上家教來說可能有點困擾（此意見僅供參考）。不過以價格來說，CP值不錯。,06OCT19:18:59:09,06OCT19:18:59:09,19,0,1
5114,173898,89,4,1,"1.隔音不太好..2.冷氣遙控器不知道是沒電還是感應不良,按了都沒反應,訂了2個半小時到最後半小時才開始涼！",06OCT19:19:02:37,06OCT19:19:02:37,3,0,2
5115,171373,87,10,1,,06OCT19:19:03:09,06OCT19:19:03:09,5,1,10
5116,171087,156,10,1,,06OCT19:21:02:20,06OCT19:21:02:20,19,1,2
5117,171087,156,10,1,,06OCT19:21:02:20,06OCT19:21:02:20,19,1,2
5118,162541,69,5,0,整體空間是舒適的，不過不曉得該空間的管理是不是出了什麼問題？小樹屋的每個地點打掃人員都不同，這次遇到的狀況是到了預定的時間進去之後，發現環境很髒亂，沙發上都是餅乾屑，門口也全是餅乾屑，地上也都是頭髮，最後只好自己去工具間拿工具來打掃，打掃阿姨在租借的時間之後才到，跟他反映之後有立刻來協助打掃，但我已經掃完一大半...真的滿影響觀感的，租了那麼多間第一次碰到這樣的情形！,06OCT19:23:58:08,06OCT19:23:58:08,6,1,6
5119,171979,123,7,1,冷氣怪怪的，好像有被限時一樣，打開後5-10分鐘後就會自動停掉，..要把電源關off，過個5-10分鐘再開on，才會再啟動..而且一直這樣，情況沒有好轉,07OCT19:00:44:26,07OCT19:00:44:26,19,0,7
5120,172325,137,9,1,場地乾淨 設備齊全 收費合理,07OCT19:10:14:17,07OCT19:10:14:17,18,0,3
